wavelength_nm,absorbance
967.2482022041615,0.13871955517768064
968.6821837368623,0.12462817074930252
970.116165269563,0.12759179369010404
971.5501468022637,0.19054176805593165
972.9841283349645,0.29250714793046223
974.4181098676652,0.40022848473958744
975.8520914003659,0.480421503559865
977.2860729330666,0.499980319008041
978.7200544657674,0.48689369424104934
980.1540359984681,0.48399981661946345
981.5880175311688,0.48390067844624235
983.0219990638695,0.48388072732302106
984.4559805965703,0.4839103452864103
985.8899621292711,0.4839298526225581
987.3239436619718,0.48389373221378645
